lead_id,channel,device,region,campaign,age_group,visit_date,time_on_site_sec,pages_viewed,ad_spend,funnel_stage,converted,revenue,month,month_name
222,Social Media,Desktop,North,Retargeting,25-34,2024-01-19 10:00:00,682,5,11.13,Checkout,0,0.0,1,Jan
223,Organic Search,Desktop,East,Product Launch,35-44,2024-01-19 12:00:00,347,5,8.25,Bounced,0,0.0,1,Jan
224,Paid Search,Desktop,South,Brand Awareness,25-34,2024-01-19 14:00:00,737,2,1.57,Bounced,0,0.0,1,Jan
225,Organic Search,Desktop,East,Seasonal Offer,45-54,2024-01-19 16:00:00,692,14,12.7,Awareness,0,0.0,1,Jan
226,Organic Search,Desktop,East,Retargeting,35-44,2024-01-19 18:00:00,485,14,14.43,Converted,1,249.0,1,Jan
227,Direct,Mobile,East,Retargeting,45-54,2024-01-19 20:00:00,298,13,6.38,Product View,0,0.0,1,Jan
228,Paid Search,Mobile,North,Seasonal Offer,45-54,2024-01-19 22:00:00,373,1,3.76,Bounced,0,0.0,1,Jan
229,Referral,Desktop,South,Seasonal Offer,35-44,2024-01-20 00:00:00,69,6,0.78,Product View,0,0.0,1,Jan
230,Social Media,Mobile,South,Retargeting,35-44,2024-01-20 02:00:00,779,7,3.94,Checkout,0,0.0,1,Jan
231,Email,Mobile,East,Seasonal Offer,35-44,2024-01-20 04:00:00,443,11,10.65,Converted,1,49.0,1,Jan
232,Paid Search,Desktop,North,Lead Gen,25-34,2024-01-20 06:00:00,409,11,13.72,Bounced,0,0.0,1,Jan
233,Social Media,Mobile,South,Seasonal Offer,35-44,2024-01-20 08:00:00,251,9,1.86,Awareness,0,0.0,1,Jan
234,Paid Search,Desktop,West,Brand Awareness,55+,2024-01-20 10:00:00,310,8,8.52,Bounced,0,0.0,1,Jan
235,Organic Search,Mobile,South,Brand Awareness,25-34,2024-01-20 12:00:00,254,10,10.59,Checkout,0,0.0,1,Jan
236,Email,Desktop,East,Lead Gen,25-34,2024-01-20 14:00:00,486,3,4.51,Product View,0,0.0,1,Jan
237,Organic Search,Mobile,West,Seasonal Offer,25-34,2024-01-20 16:00:00,183,9,8.76,Bounced,0,0.0,1,Jan
238,Organic Search,Mobile,North,Brand Awareness,25-34,2024-01-20 18:00:00,309,1,10.87,Checkout,0,0.0,1,Jan
239,Social Media,Desktop,West,Product Launch,18-24,2024-01-20 20:00:00,382,13,12.65,Bounced,0,0.0,1,Jan
240,Organic Search,Desktop,West,Seasonal Offer,25-34,2024-01-20 22:00:00,68,6,7.06,Converted,1,249.0,1,Jan
241,Referral,Tablet,East,Lead Gen,25-34,2024-01-21 00:00:00,758,13,11.34,Converted,1,49.0,1,Jan
242,Direct,Desktop,South,Seasonal Offer,35-44,2024-01-21 02:00:00,785,14,4.88,Bounced,0,0.0,1,Jan
243,Referral,Mobile,North,Retargeting,25-34,2024-01-21 04:00:00,650,10,3.59,Bounced,0,0.0,1,Jan
244,Paid Search,Tablet,West,Retargeting,35-44,2024-01-21 06:00:00,602,2,3.22,Awareness,0,0.0,1,Jan
245,Organic Search,Mobile,East,Brand Awareness,45-54,2024-01-21 08:00:00,518,10,5.7,Converted,1,249.0,1,Jan
246,Referral,Mobile,South,Retargeting,55+,2024-01-21 10:00:00,227,9,1.02,Converted,1,99.0,1,Jan
247,Paid Search,Mobile,West,Lead Gen,35-44,2024-01-21 12:00:00,305,9,4.6,Bounced,0,0.0,1,Jan
248,Direct,Mobile,East,Brand Awareness,18-24,2024-01-21 14:00:00,201,8,9.96,Checkout,0,0.0,1,Jan
249,Direct,Desktop,East,Lead Gen,55+,2024-01-21 16:00:00,813,13,9.89,Bounced,0,0.0,1,Jan
250,Referral,Desktop,East,Lead Gen,35-44,2024-01-21 18:00:00,537,11,1.57,Checkout,0,0.0,1,Jan
251,Organic Search,Desktop,North,Retargeting,25-34,2024-01-21 20:00:00,434,7,4.67,Bounced,0,0.0,1,Jan
252,Paid Search,Tablet,South,Retargeting,18-24,2024-01-21 22:00:00,300,14,8.76,Bounced,0,0.0,1,Jan
253,Referral,Mobile,West,Lead Gen,18-24,2024-01-22 00:00:00,583,6,5.12,Converted,1,49.0,1,Jan
254,Paid Search,Desktop,South,Retargeting,25-34,2024-01-22 02:00:00,730,2,6.56,Bounced,0,0.0,1,Jan
255,Organic Search,Mobile,South,Retargeting,18-24,2024-01-22 04:00:00,801,14,10.84,Converted,1,49.0,1,Jan
256,Social Media,Desktop,West,Retargeting,55+,2024-01-22 06:00:00,693,4,0.63,Checkout,0,0.0,1,Jan
257,Referral,Desktop,South,Seasonal Offer,35-44,2024-01-22 08:00:00,160,10,4.51,Product View,0,0.0,1,Jan
258,Social Media,Mobile,North,Lead Gen,35-44,2024-01-22 10:00:00,655,7,2.56,Awareness,0,0.0,1,Jan
259,Social Media,Desktop,West,Product Launch,45-54,2024-01-22 12:00:00,414,14,2.35,Product View,0,0.0,1,Jan
260,Organic Search,Mobile,West,Lead Gen,45-54,2024-01-22 14:00:00,763,13,14.41,Awareness,0,0.0,1,Jan
261,Social Media,Desktop,East,Brand Awareness,45-54,2024-01-22 16:00:00,426,6,5.96,Checkout,0,0.0,1,Jan
262,Direct,Mobile,South,Retargeting,55+,2024-01-22 18:00:00,595,9,8.14,Converted,1,99.0,1,Jan
263,Organic Search,Mobile,West,Retargeting,25-34,2024-01-22 20:00:00,879,13,11.14,Awareness,0,0.0,1,Jan
264,Paid Search,Desktop,West,Product Launch,55+,2024-01-22 22:00:00,325,13,1.19,Awareness,0,0.0,1,Jan
265,Referral,Tablet,North,Brand Awareness,35-44,2024-01-23 00:00:00,412,5,3.99,Awareness,0,0.0,1,Jan
266,Email,Mobile,East,Seasonal Offer,18-24,2024-01-23 02:00:00,541,12,12.57,Product View,0,0.0,1,Jan
267,Social Media,Desktop,West,Lead Gen,35-44,2024-01-23 04:00:00,424,12,13.0,Bounced,0,0.0,1,Jan
268,Social Media,Desktop,North,Seasonal Offer,35-44,2024-01-23 06:00:00,583,6,5.91,Awareness,0,0.0,1,Jan
269,Paid Search,Mobile,West,Brand Awareness,55+,2024-01-23 08:00:00,634,10,5.94,Converted,1,49.0,1,Jan
270,Organic Search,Desktop,West,Product Launch,25-34,2024-01-23 10:00:00,289,6,11.48,Awareness,0,0.0,1,Jan
271,Email,Desktop,West,Brand Awareness,35-44,2024-01-23 12:00:00,310,14,4.78,Awareness,0,0.0,1,Jan
272,Email,Desktop,North,Product Launch,18-24,2024-01-23 14:00:00,385,8,2.2,Product View,0,0.0,1,Jan
273,Referral,Desktop,South,Seasonal Offer,25-34,2024-01-23 16:00:00,449,8,4.23,Awareness,0,0.0,1,Jan
274,Referral,Mobile,West,Seasonal Offer,18-24,2024-01-23 18:00:00,221,6,6.12,Checkout,0,0.0,1,Jan
275,Paid Search,Desktop,West,Brand Awareness,35-44,2024-01-23 20:00:00,666,8,1.26,Converted,1,149.0,1,Jan
276,Paid Search,Desktop,South,Brand Awareness,45-54,2024-01-23 22:00:00,457,7,7.44,Awareness,0,0.0,1,Jan
277,Email,Desktop,West,Retargeting,25-34,2024-01-24 00:00:00,837,1,11.23,Converted,1,49.0,1,Jan
278,Social Media,Desktop,East,Product Launch,35-44,2024-01-24 02:00:00,377,5,7.95,Awareness,0,0.0,1,Jan
279,Social Media,Tablet,West,Retargeting,25-34,2024-01-24 04:00:00,458,11,1.54,Awareness,0,0.0,1,Jan
280,Email,Desktop,East,Lead Gen,18-24,2024-01-24 06:00:00,421,10,6.88,Checkout,0,0.0,1,Jan
281,Referral,Tablet,South,Lead Gen,35-44,2024-01-24 08:00:00,370,10,10.78,Product View,0,0.0,1,Jan
282,Paid Search,Desktop,North,Brand Awareness,18-24,2024-01-24 10:00:00,576,13,1.34,Converted,1,49.0,1,Jan
283,Paid Search,Desktop,South,Seasonal Offer,35-44,2024-01-24 12:00:00,431,10,1.37,Bounced,0,0.0,1,Jan
284,Organic Search,Mobile,West,Lead Gen,18-24,2024-01-24 14:00:00,76,5,5.87,Awareness,0,0.0,1,Jan
285,Social Media,Desktop,East,Lead Gen,18-24,2024-01-24 16:00:00,694,10,3.33,Awareness,0,0.0,1,Jan
286,Organic Search,Mobile,North,Retargeting,35-44,2024-01-24 18:00:00,779,14,14.05,Converted,1,99.0,1,Jan
287,Paid Search,Tablet,West,Retargeting,35-44,2024-01-24 20:00:00,454,9,8.93,Converted,1,99.0,1,Jan
288,Social Media,Desktop,North,Lead Gen,18-24,2024-01-24 22:00:00,546,7,4.67,Bounced,0,0.0,1,Jan
289,Organic Search,Desktop,North,Brand Awareness,35-44,2024-01-25 00:00:00,666,7,10.72,Checkout,0,0.0,1,Jan
290,Social Media,Mobile,West,Retargeting,45-54,2024-01-25 02:00:00,357,10,5.94,Product View,0,0.0,1,Jan
291,Organic Search,Desktop,South,Lead Gen,35-44,2024-01-25 04:00:00,116,2,2.42,Checkout,0,0.0,1,Jan
292,Organic Search,Desktop,West,Seasonal Offer,18-24,2024-01-25 06:00:00,544,8,3.94,Awareness,0,0.0,1,Jan
293,Email,Desktop,West,Retargeting,35-44,2024-01-25 08:00:00,194,3,9.82,Awareness,0,0.0,1,Jan
294,Paid Search,Desktop,South,Lead Gen,35-44,2024-01-25 10:00:00,252,9,1.25,Awareness,0,0.0,1,Jan
295,Organic Search,Mobile,East,Product Launch,18-24,2024-01-25 12:00:00,890,6,4.45,Bounced,0,0.0,1,Jan
296,Social Media,Desktop,West,Retargeting,45-54,2024-01-25 14:00:00,326,9,3.52,Checkout,0,0.0,1,Jan
297,Email,Desktop,North,Product Launch,55+,2024-01-25 16:00:00,480,9,3.42,Product View,0,0.0,1,Jan
298,Organic Search,Mobile,West,Retargeting,45-54,2024-01-25 18:00:00,372,7,10.4,Converted,1,99.0,1,Jan
299,Social Media,Desktop,West,Retargeting,45-54,2024-01-25 20:00:00,370,10,12.47,Awareness,0,0.0,1,Jan
300,Organic Search,Desktop,North,Product Launch,35-44,2024-01-25 22:00:00,490,12,10.88,Awareness,0,0.0,1,Jan
301,Organic Search,Mobile,South,Brand Awareness,35-44,2024-01-26 00:00:00,421,8,9.86,Converted,1,99.0,1,Jan
302,Social Media,Desktop,East,Lead Gen,35-44,2024-01-26 02:00:00,566,2,13.79,Awareness,0,0.0,1,Jan
303,Social Media,Mobile,East,Brand Awareness,45-54,2024-01-26 04:00:00,580,5,1.35,Bounced,0,0.0,1,Jan
304,Social Media,Mobile,North,Brand Awareness,35-44,2024-01-26 06:00:00,450,3,2.93,Checkout,0,0.0,1,Jan
305,Email,Desktop,South,Lead Gen,25-34,2024-01-26 08:00:00,410,1,6.51,Checkout,0,0.0,1,Jan
306,Direct,Mobile,West,Seasonal Offer,25-34,2024-01-26 10:00:00,646,13,5.9,Bounced,0,0.0,1,Jan
307,Paid Search,Desktop,West,Brand Awareness,45-54,2024-01-26 12:00:00,34,6,6.56,Awareness,0,0.0,1,Jan
308,Paid Search,Desktop,West,Brand Awareness,18-24,2024-01-26 14:00:00,677,13,3.49,Bounced,0,0.0,1,Jan
309,Email,Mobile,West,Brand Awareness,35-44,2024-01-26 16:00:00,33,12,2.67,Bounced,0,0.0,1,Jan
310,Organic Search,Mobile,West,Seasonal Offer,55+,2024-01-26 18:00:00,710,9,7.88,Converted,1,149.0,1,Jan
311,Paid Search,Desktop,North,Retargeting,35-44,2024-01-26 20:00:00,345,2,13.96,Checkout,0,0.0,1,Jan
312,Organic Search,Mobile,West,Product Launch,55+,2024-01-26 22:00:00,851,9,6.18,Bounced,0,0.0,1,Jan
313,Organic Search,Tablet,West,Product Launch,35-44,2024-01-27 00:00:00,107,8,1.13,Bounced,0,0.0,1,Jan
314,Direct,Tablet,South,Seasonal Offer,18-24,2024-01-27 02:00:00,560,11,10.74,Converted,1,99.0,1,Jan
315,Email,Mobile,West,Brand Awareness,45-54,2024-01-27 04:00:00,746,9,4.72,Checkout,0,0.0,1,Jan
316,Social Media,Desktop,East,Product Launch,25-34,2024-01-27 06:00:00,384,5,4.05,Awareness,0,0.0,1,Jan
317,Paid Search,Desktop,North,Seasonal Offer,25-34,2024-01-27 08:00:00,865,13,5.2,Bounced,0,0.0,1,Jan
318,Organic Search,Tablet,North,Lead Gen,25-34,2024-01-27 10:00:00,62,2,11.0,Product View,0,0.0,1,Jan
319,Organic Search,Desktop,North,Product Launch,25-34,2024-01-27 12:00:00,691,10,12.37,Bounced,0,0.0,1,Jan
320,Organic Search,Mobile,East,Lead Gen,25-34,2024-01-27 14:00:00,734,10,9.03,Bounced,0,0.0,1,Jan
321,Social Media,Desktop,West,Brand Awareness,25-34,2024-01-27 16:00:00,168,6,5.18,Bounced,0,0.0,1,Jan
322,Social Media,Desktop,North,Product Launch,35-44,2024-01-27 18:00:00,301,7,5.0,Bounced,0,0.0,1,Jan
323,Social Media,Desktop,East,Seasonal Offer,45-54,2024-01-27 20:00:00,225,3,2.3,Awareness,0,0.0,1,Jan
324,Organic Search,Tablet,South,Retargeting,25-34,2024-01-27 22:00:00,156,14,14.03,Converted,1,49.0,1,Jan
325,Direct,Desktop,West,Product Launch,25-34,2024-01-28 00:00:00,378,6,9.75,Product View,0,0.0,1,Jan
326,Email,Mobile,East,Product Launch,35-44,2024-01-28 02:00:00,772,6,0.89,Checkout,0,0.0,1,Jan
327,Social Media,Desktop,West,Product Launch,35-44,2024-01-28 04:00:00,73,8,10.1,Product View,0,0.0,1,Jan
328,Social Media,Desktop,South,Product Launch,55+,2024-01-28 06:00:00,771,1,6.98,Bounced,0,0.0,1,Jan
329,Paid Search,Desktop,East,Seasonal Offer,18-24,2024-01-28 08:00:00,757,4,14.6,Product View,0,0.0,1,Jan
330,Organic Search,Mobile,West,Seasonal Offer,45-54,2024-01-28 10:00:00,273,1,12.38,Bounced,0,0.0,1,Jan
331,Paid Search,Desktop,East,Retargeting,35-44,2024-01-28 12:00:00,38,8,2.98,Product View,0,0.0,1,Jan
332,Email,Desktop,North,Seasonal Offer,35-44,2024-01-28 14:00:00,791,2,10.94,Converted,1,49.0,1,Jan
333,Organic Search,Desktop,West,Seasonal Offer,18-24,2024-01-28 16:00:00,741,8,7.54,Product View,0,0.0,1,Jan
334,Organic Search,Desktop,East,Brand Awareness,25-34,2024-01-28 18:00:00,875,3,3.21,Bounced,0,0.0,1,Jan
335,Organic Search,Tablet,North,Brand Awareness,25-34,2024-01-28 20:00:00,108,8,10.63,Bounced,0,0.0,1,Jan
336,Organic Search,Tablet,South,Lead Gen,25-34,2024-01-28 22:00:00,786,6,8.44,Converted,1,49.0,1,Jan
337,Referral,Desktop,West,Retargeting,35-44,2024-01-29 00:00:00,219,1,0.94,Checkout,0,0.0,1,Jan
338,Social Media,Mobile,West,Brand Awareness,45-54,2024-01-29 02:00:00,115,7,9.88,Bounced,0,0.0,1,Jan
339,Paid Search,Tablet,South,Retargeting,35-44,2024-01-29 04:00:00,514,13,9.71,Converted,1,149.0,1,Jan
340,Organic Search,Desktop,North,Retargeting,35-44,2024-01-29 06:00:00,300,7,2.59,Checkout,0,0.0,1,Jan
341,Paid Search,Mobile,South,Product Launch,35-44,2024-01-29 08:00:00,803,6,5.56,Checkout,0,0.0,1,Jan
342,Paid Search,Tablet,West,Retargeting,25-34,2024-01-29 10:00:00,542,1,9.0,Awareness,0,0.0,1,Jan
343,Organic Search,Desktop,East,Product Launch,55+,2024-01-29 12:00:00,49,5,2.51,Product View,0,0.0,1,Jan
344,Paid Search,Desktop,North,Lead Gen,35-44,2024-01-29 14:00:00,518,1,12.86,Converted,1,99.0,1,Jan
345,Paid Search,Tablet,North,Lead Gen,25-34,2024-01-29 16:00:00,159,1,0.9,Awareness,0,0.0,1,Jan
346,Social Media,Mobile,North,Lead Gen,25-34,2024-01-29 18:00:00,867,6,1.99,Converted,1,99.0,1,Jan
347,Social Media,Desktop,South,Product Launch,35-44,2024-01-29 20:00:00,799,8,2.18,Bounced,0,0.0,1,Jan
348,Organic Search,Desktop,South,Product Launch,35-44,2024-01-29 22:00:00,672,1,8.16,Product View,0,0.0,1,Jan
349,Paid Search,Desktop,East,Lead Gen,18-24,2024-01-30 00:00:00,36,2,9.49,Product View,0,0.0,1,Jan
350,Social Media,Mobile,East,Product Launch,45-54,2024-01-30 02:00:00,881,5,6.35,Converted,1,149.0,1,Jan
351,Paid Search,Mobile,North,Seasonal Offer,35-44,2024-01-30 04:00:00,782,8,4.69,Awareness,0,0.0,1,Jan
352,Referral,Tablet,East,Seasonal Offer,35-44,2024-01-30 06:00:00,733,11,12.24,Product View,0,0.0,1,Jan
353,Social Media,Desktop,South,Product Launch,18-24,2024-01-30 08:00:00,339,4,1.49,Awareness,0,0.0,1,Jan
354,Organic Search,Mobile,East,Product Launch,25-34,2024-01-30 10:00:00,838,14,4.56,Awareness,0,0.0,1,Jan
355,Organic Search,Mobile,South,Brand Awareness,55+,2024-01-30 12:00:00,656,5,1.07,Awareness,0,0.0,1,Jan
356,Social Media,Desktop,East,Brand Awareness,45-54,2024-01-30 14:00:00,502,10,0.7,Converted,1,99.0,1,Jan
357,Organic Search,Desktop,West,Retargeting,25-34,2024-01-30 16:00:00,131,5,5.62,Converted,1,99.0,1,Jan
358,Social Media,Tablet,South,Retargeting,25-34,2024-01-30 18:00:00,367,3,3.32,Product View,0,0.0,1,Jan
359,Referral,Mobile,West,Retargeting,25-34,2024-01-30 20:00:00,348,6,4.39,Awareness,0,0.0,1,Jan
360,Social Media,Desktop,South,Lead Gen,25-34,2024-01-30 22:00:00,542,5,12.4,Awareness,0,0.0,1,Jan
361,Paid Search,Mobile,East,Seasonal Offer,35-44,2024-01-31 00:00:00,54,2,2.86,Bounced,0,0.0,1,Jan
362,Social Media,Desktop,West,Lead Gen,55+,2024-01-31 02:00:00,750,14,11.81,Bounced,0,0.0,1,Jan
363,Paid Search,Mobile,East,Product Launch,25-34,2024-01-31 04:00:00,459,10,10.29,Bounced,0,0.0,1,Jan
364,Social Media,Mobile,South,Brand Awareness,18-24,2024-01-31 06:00:00,172,14,5.23,Product View,0,0.0,1,Jan
365,Referral,Mobile,West,Product Launch,45-54,2024-01-31 08:00:00,738,4,8.43,Checkout,0,0.0,1,Jan
366,Paid Search,Tablet,North,Product Launch,18-24,2024-01-31 10:00:00,686,11,6.94,Bounced,0,0.0,1,Jan
367,Direct,Mobile,East,Brand Awareness,55+,2024-01-31 12:00:00,178,4,2.36,Converted,1,49.0,1,Jan
368,Referral,Desktop,South,Product Launch,35-44,2024-01-31 14:00:00,722,7,13.65,Product View,0,0.0,1,Jan
369,Organic Search,Mobile,West,Retargeting,55+,2024-01-31 16:00:00,84,7,8.76,Converted,1,149.0,1,Jan
370,Organic Search,Desktop,East,Brand Awareness,25-34,2024-01-31 18:00:00,500,9,13.26,Bounced,0,0.0,1,Jan
371,Organic Search,Desktop,West,Product Launch,18-24,2024-01-31 20:00:00,392,10,12.45,Product View,0,0.0,1,Jan
372,Organic Search,Desktop,East,Retargeting,25-34,2024-01-31 22:00:00,679,12,1.66,Converted,1,149.0,1,Jan
373,Organic Search,Desktop,East,Retargeting,25-34,2024-02-01 00:00:00,238,2,3.51,Awareness,0,0.0,2,Feb
374,Social Media,Mobile,East,Seasonal Offer,25-34,2024-02-01 02:00:00,214,6,2.61,Product View,0,0.0,2,Feb
375,Organic Search,Desktop,West,Retargeting,55+,2024-02-01 04:00:00,94,2,12.55,Bounced,0,0.0,2,Feb
376,Paid Search,Mobile,West,Lead Gen,45-54,2024-02-01 06:00:00,578,9,13.01,Product View,0,0.0,2,Feb
377,Email,Mobile,East,Brand Awareness,35-44,2024-02-01 08:00:00,141,2,8.16,Awareness,0,0.0,2,Feb
378,Organic Search,Desktop,North,Brand Awareness,25-34,2024-02-01 10:00:00,292,6,2.01,Checkout,0,0.0,2,Feb
379,Email,Mobile,North,Brand Awareness,35-44,2024-02-01 12:00:00,105,8,2.47,Bounced,0,0.0,2,Feb
380,Organic Search,Desktop,North,Product Launch,35-44,2024-02-01 14:00:00,325,6,12.3,Bounced,0,0.0,2,Feb
381,Organic Search,Desktop,South,Product Launch,25-34,2024-02-01 16:00:00,207,12,13.97,Bounced,0,0.0,2,Feb
382,Social Media,Mobile,North,Lead Gen,55+,2024-02-01 18:00:00,795,3,3.39,Bounced,0,0.0,2,Feb
383,Social Media,Desktop,West,Retargeting,25-34,2024-02-01 20:00:00,30,5,0.66,Checkout,0,0.0,2,Feb
384,Referral,Desktop,North,Product Launch,25-34,2024-02-01 22:00:00,177,4,5.3,Bounced,0,0.0,2,Feb
385,Email,Mobile,West,Retargeting,18-24,2024-02-02 00:00:00,700,1,0.94,Product View,0,0.0,2,Feb
386,Email,Mobile,South,Retargeting,45-54,2024-02-02 02:00:00,865,5,12.51,Bounced,0,0.0,2,Feb
387,Organic Search,Desktop,West,Product Launch,35-44,2024-02-02 04:00:00,809,10,7.63,Awareness,0,0.0,2,Feb
388,Organic Search,Tablet,West,Product Launch,25-34,2024-02-02 06:00:00,691,12,9.81,Converted,1,249.0,2,Feb
389,Email,Mobile,West,Lead Gen,25-34,2024-02-02 08:00:00,158,5,6.47,Product View,0,0.0,2,Feb
390,Email,Mobile,North,Seasonal Offer,18-24,2024-02-02 10:00:00,667,7,5.51,Converted,1,249.0,2,Feb
391,Direct,Desktop,East,Brand Awareness,25-34,2024-02-02 12:00:00,542,12,3.72,Awareness,0,0.0,2,Feb
392,Paid Search,Mobile,West,Product Launch,25-34,2024-02-02 14:00:00,658,7,11.67,Product View,0,0.0,2,Feb
393,Paid Search,Mobile,North,Product Launch,25-34,2024-02-02 16:00:00,531,2,10.59,Converted,1,149.0,2,Feb
394,Email,Mobile,North,Retargeting,25-34,2024-02-02 18:00:00,178,14,5.73,Bounced,0,0.0,2,Feb
395,Paid Search,Mobile,North,Seasonal Offer,45-54,2024-02-02 20:00:00,298,4,5.16,Bounced,0,0.0,2,Feb
396,Referral,Desktop,East,Product Launch,35-44,2024-02-02 22:00:00,730,1,0.52,Bounced,0,0.0,2,Feb
397,Referral,Desktop,East,Seasonal Offer,35-44,2024-02-03 00:00:00,682,13,1.42,Bounced,0,0.0,2,Feb
398,Paid Search,Desktop,East,Brand Awareness,18-24,2024-02-03 02:00:00,134,5,9.54,Bounced,0,0.0,2,Feb
399,Email,Desktop,East,Retargeting,25-34,2024-02-03 04:00:00,495,5,7.96,Awareness,0,0.0,2,Feb
400,Email,Mobile,South,Lead Gen,25-34,2024-02-03 06:00:00,793,4,6.8,Converted,1,249.0,2,Feb
401,Organic Search,Desktop,East,Brand Awareness,25-34,2024-02-03 08:00:00,310,10,12.5,Bounced,0,0.0,2,Feb
402,Referral,Tablet,East,Seasonal Offer,18-24,2024-02-03 10:00:00,436,12,7.81,Bounced,0,0.0,2,Feb
403,Paid Search,Tablet,East,Seasonal Offer,45-54,2024-02-03 12:00:00,885,12,6.08,Bounced,0,0.0,2,Feb
404,Email,Desktop,West,Brand Awareness,55+,2024-02-03 14:00:00,642,7,2.84,Bounced,0,0.0,2,Feb
405,Paid Search,Desktop,West,Seasonal Offer,18-24,2024-02-03 16:00:00,823,6,12.4,Awareness,0,0.0,2,Feb
406,Referral,Mobile,East,Lead Gen,25-34,2024-02-03 18:00:00,387,13,8.86,Product View,0,0.0,2,Feb
407,Paid Search,Tablet,South,Lead Gen,55+,2024-02-03 20:00:00,704,10,1.84,Bounced,0,0.0,2,Feb
408,Organic Search,Desktop,West,Seasonal Offer,18-24,2024-02-03 22:00:00,232,3,9.91,Product View,0,0.0,2,Feb
409,Referral,Desktop,North,Seasonal Offer,35-44,2024-02-04 00:00:00,641,2,6.66,Awareness,0,0.0,2,Feb
410,Organic Search,Mobile,West,Lead Gen,55+,2024-02-04 02:00:00,310,4,12.27,Checkout,0,0.0,2,Feb
411,Paid Search,Mobile,North,Seasonal Offer,55+,2024-02-04 04:00:00,286,9,13.82,Awareness,0,0.0,2,Feb
412,Direct,Desktop,West,Product Launch,25-34,2024-02-04 06:00:00,123,10,9.21,Awareness,0,0.0,2,Feb
413,Direct,Mobile,East,Retargeting,25-34,2024-02-04 08:00:00,353,5,11.11,Awareness,0,0.0,2,Feb
414,Social Media,Desktop,West,Product Launch,25-34,2024-02-04 10:00:00,820,1,1.32,Awareness,0,0.0,2,Feb
415,Social Media,Desktop,East,Seasonal Offer,45-54,2024-02-04 12:00:00,768,11,8.62,Product View,0,0.0,2,Feb
416,Paid Search,Desktop,East,Seasonal Offer,55+,2024-02-04 14:00:00,391,3,11.45,Awareness,0,0.0,2,Feb
417,Organic Search,Desktop,West,Retargeting,35-44,2024-02-04 16:00:00,691,9,7.7,Bounced,0,0.0,2,Feb
418,Paid Search,Desktop,North,Seasonal Offer,45-54,2024-02-04 18:00:00,380,7,9.11,Converted,1,99.0,2,Feb
419,Social Media,Desktop,North,Retargeting,35-44,2024-02-04 20:00:00,91,3,13.53,Checkout,0,0.0,2,Feb
420,Email,Desktop,West,Lead Gen,35-44,2024-02-04 22:00:00,670,1,3.37,Converted,1,99.0,2,Feb
421,Email,Desktop,East,Retargeting,45-54,2024-02-05 00:00:00,216,4,1.92,Bounced,0,0.0,2,Feb
422,Email,Desktop,North,Retargeting,35-44,2024-02-05 02:00:00,609,9,10.51,Awareness,0,0.0,2,Feb
423,Organic Search,Tablet,South,Product Launch,35-44,2024-02-05 04:00:00,571,12,12.43,Bounced,0,0.0,2,Feb
424,Paid Search,Desktop,East,Seasonal Offer,25-34,2024-02-05 06:00:00,333,7,12.83,Awareness,0,0.0,2,Feb
425,Organic Search,Desktop,West,Lead Gen,35-44,2024-02-05 08:00:00,816,5,9.8,Product View,0,0.0,2,Feb
426,Social Media,Mobile,East,Brand Awareness,25-34,2024-02-05 10:00:00,668,13,12.58,Bounced,0,0.0,2,Feb
427,Paid Search,Tablet,South,Retargeting,25-34,2024-02-05 12:00:00,465,11,10.66,Converted,1,499.0,2,Feb
428,Referral,Desktop,South,Brand Awareness,45-54,2024-02-05 14:00:00,242,14,1.77,Checkout,0,0.0,2,Feb
429,Paid Search,Mobile,North,Seasonal Offer,35-44,2024-02-05 16:00:00,435,6,11.55,Product View,0,0.0,2,Feb
430,Organic Search,Mobile,South,Retargeting,55+,2024-02-05 18:00:00,847,1,3.1,Checkout,0,0.0,2,Feb
431,Organic Search,Mobile,East,Brand Awareness,25-34,2024-02-05 20:00:00,163,7,3.93,Checkout,0,0.0,2,Feb
432,Email,Desktop,North,Product Launch,35-44,2024-02-05 22:00:00,248,12,6.22,Converted,1,249.0,2,Feb
433,Social Media,Mobile,South,Brand Awareness,25-34,2024-02-06 00:00:00,450,5,5.06,Checkout,0,0.0,2,Feb
434,Organic Search,Desktop,North,Product Launch,55+,2024-02-06 02:00:00,348,7,5.16,Checkout,0,0.0,2,Feb
435,Organic Search,Mobile,North,Lead Gen,18-24,2024-02-06 04:00:00,186,5,2.95,Bounced,0,0.0,2,Feb
436,Social Media,Mobile,West,Seasonal Offer,35-44,2024-02-06 06:00:00,217,5,4.76,Checkout,0,0.0,2,Feb
437,Organic Search,Desktop,North,Brand Awareness,45-54,2024-02-06 08:00:00,505,3,0.79,Checkout,0,0.0,2,Feb
438,Email,Mobile,North,Retargeting,25-34,2024-02-06 10:00:00,191,5,7.36,Converted,1,99.0,2,Feb
439,Social Media,Desktop,South,Seasonal Offer,55+,2024-02-06 12:00:00,158,8,11.64,Awareness,0,0.0,2,Feb
